deviceID,aX,aY,aZ,gX,gY,gZ
SPU4,1.82,9.61,-0.81,-0.1,-0.05,-0.02
SPU4,1.82,9.61,-0.81,-0.02,0.12,0.07
SPU4,3.09,9.27,-0.85,-0.02,0.12,0.07
SPU4,3.09,9.27,-0.85,-0.01,-0.1,0.01
SPU4,3.09,9.27,-0.85,-0.01,-0.01,0.04
SPU4,3.09,9.27,-0.85,0.05,-0.01,0.16
SPU4,3.09,9.27,-0.85,0.07,0.01,0.36
SPU4,3.86,8.88,-0.66,0.07,0.01,0.36
SPU4,6.5,9.11,-1.16,0.07,0.01,0.36
SPU4,4.62,9.46,-0.85,0.07,0.01,0.36
SPU4,3.89,9.11,-0.62,0.07,0.01,0.36
SPU4,3.78,9.38,-0.81,0.07,0.01,0.36
SPU4,3.05,9.46,-1.04,0.07,0.01,0.36
SPU4,2.97,9.42,-0.77,0.07,0.01,0.36
SPU4,1.52,9.42,-0.27,0.07,0.01,0.36
SPU4,1.52,9.42,-0.27,0.14,0.7,0.24
SPU4,2.78,9.34,-0.73,0.14,0.7,0.24
SPU4,5.2,9.15,-1.5,0.14,0.7,0.24
SPU4,5.2,9.15,-1.5,0.0,0.16,-0.21
SPU4,1.71,9.42,-0.96,0.0,0.16,-0.21
SPU4,1.71,9.42,-0.96,-0.12,-0.21,-0.1
SPU4,1.71,9.42,-0.96,-0.08,0.09,0.0
SPU4,1.71,9.42,-0.96,-0.07,-0.05,0.16
SPU4,1.02,9.38,0.61,-0.07,-0.05,0.16
SPU4,6.57,9.15,-1.39,-0.07,-0.05,0.16
SPU4,6.19,8.54,-1.5,-0.07,-0.05,0.16
SPU4,5.27,10.03,-0.54,-0.07,-0.05,0.16
SPU4,3.47,9.34,-0.5,-0.07,-0.05,0.16
SPU4,3.55,9.42,-0.73,-0.07,-0.05,0.16
SPU4,3.89,9.49,-1.0,-0.07,-0.05,0.16
SPU4,3.89,9.49,-1.0,-0.15,0.1,-0.31
SPU4,2.05,9.15,0.07,-0.15,0.1,-0.31
SPU4,2.05,9.15,0.07,0.04,-0.04,-0.18
SPU4,2.05,9.15,0.07,0.0,-0.13,-0.04
SPU4,2.05,9.15,0.07,0.02,0.04,0.0
SPU4,2.05,9.15,0.07,0.05,0.01,-0.01
SPU4,2.89,9.38,-0.66,0.05,0.01,-0.01
SPU4,2.89,9.38,-0.66,-0.03,-0.12,-0.05
SPU4,0.56,10.22,-0.89,0.03,0.06,0.01
SPU4,0.56,10.22,-0.89,0.03,-0.17,-0.01
SPU4,0.56,10.22,-0.89,0.02,0.03,-0.0
SPU4,1.9,9.76,-0.54,0.02,0.03,-0.0
SPU4,2.21,9.68,-0.39,0.02,0.03,-0.0
SPU4,1.82,9.57,-0.39,0.02,0.03,-0.0
SPU4,1.9,9.57,-0.39,0.02,0.03,-0.0
SPU4,1.59,9.49,-0.35,0.02,0.03,-0.0
SPU4,1.52,9.61,-0.43,0.02,0.03,-0.0
SPU4,1.79,9.57,-0.23,0.02,0.03,-0.0
SPU4,1.79,9.57,-0.23,0.02,0.01,0.02
SPU4,2.09,9.61,-0.27,0.02,0.01,0.02
SPU4,2.28,9.57,-0.39,0.02,0.01,0.02
SPU4,2.28,9.57,-0.39,-0.03,0.01,-0.02
SPU4,1.98,9.61,-0.39,-0.03,0.01,-0.02
SPU4,1.98,9.61,-0.39,-0.01,0.02,-0.02
SPU4,1.98,9.61,-0.39,-0.01,0.06,-0.0
SPU4,1.98,9.61,-0.39,-0.02,-0.02,0.0
SPU4,1.82,9.76,-0.31,-0.02,-0.02,0.0
SPU4,1.82,9.68,-0.43,-0.02,-0.02,0.0
SPU4,1.9,9.61,-0.23,-0.02,-0.02,0.0
SPU4,1.94,9.65,-0.31,-0.02,-0.02,0.0
SPU4,1.75,9.57,-0.27,-0.02,-0.02,0.0
SPU4,1.9,9.68,-0.27,-0.02,-0.02,0.0
SPU4,1.86,9.68,-0.27,-0.02,-0.02,0.0
SPU4,1.86,9.68,-0.27,0.0,-0.02,-0.0
SPU4,2.32,9.53,-0.39,0.0,-0.02,-0.0
SPU4,2.32,9.53,-0.39,0.02,0.0,-0.01
SPU4,1.79,9.65,-0.31,0.02,0.0,-0.01
SPU4,1.79,9.65,-0.31,0.01,-0.02,0.01
SPU4,1.79,9.65,-0.31,0.02,-0.03,0.01
SPU4,2.36,9.57,-0.31,0.02,-0.03,0.01
SPU4,2.36,9.57,-0.31,0.02,-0.02,-0.01
SPU4,1.75,9.65,-0.35,0.02,-0.02,-0.01
SPU4,1.52,9.65,-0.31,0.02,-0.02,-0.01
SPU4,1.55,9.65,-0.27,0.02,-0.02,-0.01
SPU4,1.67,9.68,-0.39,0.02,-0.02,-0.01
SPU4,2.25,9.61,-0.46,0.02,-0.02,-0.01
SPU4,1.98,9.65,-0.58,0.02,-0.02,-0.01
SPU4,1.98,9.65,-0.58,0.0,-0.04,0.02
SPU4,2.05,9.53,-0.43,0.0,-0.04,0.02
SPU4,1.75,9.68,-0.54,0.0,-0.04,0.02
SPU4,1.75,9.68,-0.54,-0.03,-0.1,-0.0
SPU4,2.51,9.57,-0.43,-0.03,-0.1,-0.0
SPU4,2.51,9.57,-0.43,-0.01,-0.05,-0.0
SPU4,1.67,9.57,-0.31,-0.01,-0.05,-0.0
SPU4,1.67,9.57,-0.31,-0.01,-0.04,0.01
SPU4,1.67,9.57,-0.31,0.01,-0.05,0.01
SPU4,1.67,9.57,-0.31,0.02,0.01,0.01
SPU4,2.09,9.61,-0.5,0.02,0.01,0.01
SPU4,1.75,9.65,-0.43,0.02,0.01,0.01
SPU4,1.82,9.65,-0.43,0.02,0.01,0.01
SPU4,1.75,9.68,-0.43,0.02,0.01,0.01
SPU4,1.67,9.65,-0.43,0.02,0.01,0.01
SPU4,1.71,9.68,-0.5,0.02,0.01,0.01
SPU4,1.59,9.68,-0.43,0.02,0.01,0.01
SPU4,1.59,9.68,-0.43,-0.0,0.04,-0.0
SPU4,2.13,9.57,-0.5,0.0,-0.02,0.0
SPU4,1.52,9.68,-0.27,0.0,-0.02,0.0
SPU4,1.86,9.57,-0.35,0.0,-0.02,0.0
SPU4,1.44,9.72,-0.39,0.0,-0.02,0.0
SPU4,1.63,9.61,-0.39,0.0,-0.02,0.0
SPU4,1.63,9.61,-0.39,0.01,0.03,-0.01
SPU4,1.75,9.68,-0.43,0.01,0.03,-0.01
SPU4,1.75,9.68,-0.43,0.0,0.01,-0.01
SPU4,1.75,9.68,-0.43,-0.0,0.02,-0.0
SPU4,1.75,9.68,-0.43,0.0,-0.03,0.01
SPU4,1.63,9.68,-0.39,0.0,-0.03,0.01
SPU4,1.98,9.61,-0.43,0.0,-0.03,0.01
SPU4,1.82,9.68,-0.5,0.0,-0.03,0.01
SPU4,1.55,9.68,-0.43,0.0,-0.03,0.01
SPU4,1.9,9.65,-0.43,0.0,-0.03,0.01
SPU4,1.82,9.68,-0.5,-0.01,-0.01,0.01
SPU4,1.75,9.65,-0.5,-0.01,-0.01,0.01
SPU4,1.59,9.68,-0.43,-0.01,-0.01,0.01
SPU4,2.32,9.57,-0.5,-0.01,-0.01,0.01
SPU4,1.59,9.72,-0.46,-0.01,-0.01,0.01
SPU4,1.59,9.72,-0.46,0.0,0.02,0.0
SPU4,1.9,9.65,-0.5,0.0,0.02,0.0
SPU4,1.9,9.65,-0.5,-0.01,-0.03,0.0
SPU4,1.9,9.65,-0.5,-0.0,0.04,-0.0
SPU4,1.9,9.65,-0.5,-0.01,-0.03,0.01
SPU4,1.63,9.65,-0.27,-0.01,-0.03,0.01
SPU4,2.02,9.57,-0.46,-0.01,-0.03,0.01
SPU4,1.55,9.68,-0.31,-0.01,-0.03,0.01
SPU4,2.05,9.61,-0.39,-0.01,-0.03,0.01
SPU4,1.94,9.65,-0.46,-0.01,-0.03,0.01
SPU4,1.9,9.57,-0.31,-0.01,-0.03,0.01
SPU4,2.09,9.65,-0.46,-0.01,-0.03,0.01
SPU4,2.09,9.65,-0.46,-0.01,-0.04,0.0
SPU4,2.02,9.57,-0.43,-0.01,-0.04,0.0
SPU4,2.02,9.57,-0.43,-0.0,-0.02,-0.0
SPU4,2.02,9.57,-0.43,0.0,0.02,-0.01
SPU4,1.82,9.65,-0.46,0.0,0.02,-0.01
SPU4,1.82,9.65,-0.46,0.0,0.01,-0.0
SPU4,1.82,9.65,-0.46,0.0,0.0,-0.01
SPU4,1.52,9.61,-0.39,0.0,0.0,-0.01
SPU4,1.9,9.57,-0.35,0.0,0.0,-0.01
SPU4,2.05,9.57,-0.46,0.0,0.0,-0.01
SPU4,1.63,9.65,-0.31,0.0,0.0,-0.01
SPU4,2.17,9.49,-0.27,0.0,0.0,-0.01
SPU4,2.17,9.49,-0.27,0.02,0.06,-0.04
SPU4,1.25,9.91,-0.58,0.02,0.06,-0.04
SPU4,2.02,9.65,-0.35,0.02,0.06,-0.04
SPU4,1.52,9.61,-0.27,0.02,0.06,-0.04
SPU4,1.36,9.65,-0.2,0.02,0.06,-0.04
SPU4,1.36,9.65,-0.2,0.07,-0.06,0.02
SPU4,1.98,9.65,-0.62,0.07,-0.06,0.02
SPU4,1.98,9.65,-0.62,0.03,-0.02,0.02
SPU4,1.98,9.65,-0.62,0.03,0.04,-0.02
SPU4,1.98,9.65,-0.62,-0.05,0.04,-0.09
SPU4,1.98,9.65,-0.62,-0.08,-0.01,-0.2
SPU4,1.25,9.46,-0.23,-0.08,-0.01,-0.2
SPU4,0.64,9.84,-0.39,-0.08,-0.01,-0.2
SPU4,0.98,9.72,-0.04,-0.08,-0.01,-0.2
SPU4,1.13,9.76,-0.46,-0.08,-0.01,-0.2
SPU4,1.71,9.72,-0.27,-0.08,-0.01,-0.2
SPU4,1.36,9.84,-0.43,-0.08,-0.01,-0.2
SPU4,1.59,9.57,-0.31,-0.08,-0.01,-0.2
SPU4,1.48,9.65,-0.43,-0.08,-0.01,-0.2
SPU4,1.48,9.65,-0.43,0.01,-0.06,0.02
SPU4,1.55,9.76,-0.5,0.01,-0.06,0.02
SPU4,1.32,9.72,-0.31,0.01,-0.06,0.02
SPU4,1.32,9.72,-0.31,-0.0,-0.1,0.07
SPU4,1.9,9.53,-0.39,-0.0,-0.1,0.07
SPU4,1.9,9.53,-0.39,0.02,0.02,0.02
SPU4,1.9,9.53,-0.39,-0.01,0.01,0.01
SPU4,1.9,9.53,-0.39,0.0,0.02,0.01
SPU4,1.55,9.84,-0.39,0.0,0.02,0.01
SPU4,2.13,9.68,-0.5,0.0,0.02,0.01
SPU4,1.4,9.68,-0.46,0.0,0.02,0.01
SPU4,1.06,9.8,-0.43,-0.01,0.03,-0.02
SPU4,1.67,9.68,-0.62,-0.01,0.03,-0.02
SPU4,1.09,9.68,-0.39,-0.01,0.03,-0.02
SPU4,1.67,9.57,-0.46,-0.01,0.03,-0.02
SPU4,1.52,9.65,-0.66,-0.01,0.03,-0.02
SPU4,1.55,9.65,-0.46,-0.01,0.03,-0.02
SPU4,1.55,9.68,-0.62,-0.01,0.03,-0.02
SPU4,1.17,9.76,-0.58,-0.01,0.03,-0.02
SPU4,1.63,9.61,-0.5,-0.01,0.03,-0.02
SPU4,1.63,9.61,-0.58,-0.01,0.03,-0.02
SPU4,1.63,9.61,-0.58,-0.0,-0.02,0.01
SPU4,1.48,9.72,-0.54,-0.0,-0.02,0.01
SPU4,1.48,9.72,-0.54,-0.01,-0.03,0.01
SPU4,1.48,9.72,-0.54,0.01,0.02,0.0
SPU4,1.48,9.72,-0.54,-0.01,-0.0,0.01
SPU4,1.48,9.72,-0.54,-0.02,-0.01,0.0
SPU4,1.48,9.72,-0.54,-0.0,0.0,-0.01
SPU4,1.36,9.65,-0.43,-0.0,0.0,-0.01
SPU4,1.63,9.61,-0.54,-0.0,0.0,-0.01
SPU4,1.25,9.76,-0.5,-0.0,0.0,-0.01
SPU4,1.59,9.72,-0.5,-0.0,0.0,-0.01
SPU4,1.55,9.65,-0.58,-0.0,0.0,-0.01
SPU4,1.29,9.72,-0.46,-0.0,0.0,-0.01
SPU4,1.59,9.65,-0.46,-0.0,0.0,-0.01
SPU4,1.59,9.65,-0.46,0.0,0.01,0.01
SPU4,1.48,9.68,-0.5,0.0,0.01,0.01
SPU4,1.55,9.72,-0.58,0.0,0.01,0.01
SPU4,1.55,9.72,-0.58,-0.01,-0.01,-0.0
SPU4,1.52,9.65,-0.54,-0.01,-0.01,-0.0
SPU4,1.52,9.65,-0.54,-0.01,-0.02,0.0
SPU4,1.52,9.68,-0.46,-0.01,-0.02,0.0
SPU4,1.52,9.68,-0.46,-0.0,-0.01,-0.0
SPU2,0.16,-9.32,-2.46,0.02,0.04,-0.01
SPU2,0.12,-9.28,-2.23,0.02,0.04,-0.01
SPU2,0.16,-9.24,-2.23,0.02,0.04,-0.01
SPU2,0.08,-9.28,-2.2,0.02,0.04,-0.01
SPU2,0.16,-9.28,-2.27,0.02,0.04,-0.01
SPU2,0.24,-9.28,-2.31,0.02,0.04,-0.01
SPU2,0.2,-9.32,-2.35,0.02,0.04,-0.01
SPU2,0.01,-9.28,-2.12,0.02,0.04,-0.01
SPU2,0.01,-9.28,-2.12,-0.06,-0.05,-0.08
SPU2,0.43,-9.2,-2.43,-0.06,-0.05,-0.08
SPU2,0.43,-9.2,-2.43,-0.09,0.05,-0.05
SPU2,0.43,-9.2,-2.43,-0.06,-0.01,-0.05
SPU2,0.66,-9.24,-2.7,-0.06,-0.01,-0.05
SPU2,0.66,-9.24,-2.7,-0.01,0.02,-0.02
SPU2,0.66,-9.24,-2.7,-0.02,0.02,-0.02
SPU2,0.5,-9.2,-2.66,-0.02,0.02,-0.02
SPU2,0.66,-9.32,-2.73,-0.02,0.02,-0.02
SPU2,0.39,-9.17,-2.35,-0.02,0.02,-0.02
SPU2,-0.11,-9.05,-1.97,-0.02,0.02,-0.02
SPU2,-0.07,-9.43,-2.12,-0.02,0.02,-0.02
SPU2,0.58,-9.09,-2.46,-0.02,0.02,-0.02
SPU2,0.47,-9.24,-2.23,0.17,-0.06,0.14
SPU2,0.47,-9.17,-2.35,0.17,-0.06,0.14
SPU2,0.62,-9.17,-2.66,0.17,-0.06,0.14
SPU2,0.54,-9.17,-2.5,0.17,-0.06,0.14
SPU2,0.39,-9.24,-2.5,0.17,-0.06,0.14
SPU2,0.39,-9.32,-2.54,0.17,-0.06,0.14
SPU2,0.39,-9.32,-2.54,-0.02,0.0,0.0
SPU2,0.16,-9.13,-2.16,-0.02,0.0,0.0
SPU2,0.16,-9.13,-2.16,-0.29,0.14,-0.19
SPU2,0.16,-9.13,-2.16,-0.32,0.07,-0.21
SPU2,1.5,-9.01,-3.96,-0.32,0.07,-0.21
SPU2,1.5,-9.01,-3.96,-0.01,0.05,-0.02
SPU2,1.5,-9.01,-3.96,0.07,-0.06,0.03
SPU2,0.77,-9.05,-2.89,0.07,-0.06,0.03
SPU2,0.43,-8.86,-2.08,0.07,-0.06,0.03
SPU2,-0.37,-8.59,-1.55,0.07,-0.06,0.03
SPU2,0.2,-9.32,-2.54,0.07,-0.06,0.03
SPU2,1.04,-8.79,-3.46,0.07,-0.06,0.03
SPU2,1.43,-8.98,-3.88,0.07,-0.06,0.03
SPU2,1.54,-8.9,-3.88,0.07,-0.06,0.03
SPU2,1.35,-8.94,-3.65,0.07,-0.06,0.03
SPU2,1.35,-8.94,-3.65,0.04,0.03,0.05
SPU2,1.66,-8.86,-3.65,0.04,0.03,0.05
SPU2,1.66,-8.86,-3.65,0.14,0.14,0.17
SPU2,1.66,-8.86,-3.65,0.12,-0.05,0.11
SPU2,0.77,-8.94,-2.62,0.12,-0.05,0.11
SPU2,0.77,-8.94,-2.62,-0.05,0.04,0.04
SPU2,0.77,-8.94,-2.62,-0.14,0.14,-0.03
SPU2,0.7,-8.59,-2.73,-0.14,0.14,-0.03
SPU2,0.54,-8.98,-3.77,-0.14,0.14,-0.03
SPU2,2.27,-8.94,-4.61,-0.14,0.14,-0.03
SPU2,2.04,-8.9,-4.84,-0.14,0.14,-0.03
SPU2,1.04,-8.79,-3.5,-0.14,0.14,-0.03
SPU2,0.31,-8.48,-2.0,-0.14,0.14,-0.03
SPU2,-0.26,-8.82,-1.36,-0.14,0.14,-0.03
SPU2,0.5,-8.52,-3.0,-0.14,0.14,-0.03
SPU2,0.5,-8.52,-3.0,-0.24,-0.07,-0.21
SPU2,1.69,-8.36,-4.95,-0.24,-0.07,-0.21
SPU2,1.69,-8.36,-4.95,0.04,-0.08,-0.02
SPU2,1.69,-8.36,-4.95,0.15,-0.13,0.17
SPU2,1.69,-8.36,-4.95,0.2,-0.13,0.26
SPU2,1.69,-8.36,-4.95,0.18,0.33,0.36
SPU2,1.69,-8.36,-4.95,0.11,0.42,0.33
SPU2,0.62,-8.94,-2.31,0.11,0.42,0.33
SPU2,-0.3,-9.09,-4.54,0.11,0.42,0.33
SPU2,0.93,-8.98,-4.07,0.11,0.42,0.33
SPU2,1.77,-8.9,-3.84,0.11,0.42,0.33
SPU2,0.81,-8.86,-4.0,0.11,0.42,0.33
SPU2,0.81,-9.05,-2.89,0.11,0.42,0.33
SPU2,0.24,-8.63,-2.73,0.11,0.42,0.33
SPU2,0.62,-8.9,-2.5,0.11,0.42,0.33
SPU2,0.62,-8.9,-2.5,0.06,-0.06,-0.04
SPU2,0.81,-9.17,-2.89,0.06,-0.06,-0.04
SPU2,0.81,-9.17,-2.89,0.01,0.03,-0.02
SPU2,0.81,-9.17,-2.89,-0.01,-0.0,-0.01
SPU2,0.81,-9.17,-2.89,0.04,0.03,-0.0
SPU2,0.81,-9.17,-2.89,0.03,-0.12,-0.02
SPU2,0.81,-9.17,-2.89,0.08,0.09,0.03
SPU2,-0.03,-8.86,-3.08,0.08,0.09,0.03
SPU2,1.2,-9.17,-3.57,0.08,0.09,0.03
SPU2,-0.18,-9.2,-2.93,0.08,0.09,0.03
SPU2,0.93,-8.86,-2.5,0.08,0.09,0.03
SPU2,1.12,-8.9,-2.46,0.08,0.09,0.03
SPU2,0.81,-9.28,-2.93,0.08,0.09,0.03
SPU2,1.92,-9.24,-3.19,0.08,0.09,0.03
SPU2,-0.18,-9.17,-2.04,0.08,0.09,0.03
SPU2,-0.18,-9.17,-2.04,0.05,0.06,-0.04
SPU2,1.39,-9.2,-2.39,0.05,0.06,-0.04
SPU2,1.39,-9.2,-2.39,-0.09,0.04,-0.04
SPU2,1.39,-9.2,-2.39,-0.04,-0.01,0.0
SPU2,1.39,-9.2,-2.39,0.02,0.09,0.05
SPU2,1.39,-9.2,-2.39,0.04,0.17,0.05
SPU2,1.39,-9.2,-2.39,0.06,-0.06,0.01
SPU2,0.54,-9.2,-2.35,0.06,-0.06,0.01
SPU2,0.73,-9.47,-2.31,0.06,-0.06,0.01
SPU2,0.93,-9.13,-2.46,0.06,-0.06,0.01
SPU2,1.39,-8.94,-2.35,0.06,-0.06,0.01
SPU2,0.62,-9.09,-2.2,0.06,-0.06,0.01
SPU2,1.08,-9.32,-2.27,0.06,-0.06,0.01
SPU2,0.73,-9.24,-2.5,-0.02,-0.04,-0.01
SPU2,1.08,-9.17,-2.39,-0.02,-0.04,-0.01
SPU2,1.08,-9.13,-2.5,-0.02,-0.04,-0.01
SPU2,0.73,-9.13,-2.54,-0.02,-0.04,-0.01
SPU2,0.54,-9.2,-2.62,-0.02,-0.04,-0.01
SPU2,1.08,-9.28,-2.54,-0.02,-0.04,-0.01
SPU2,1.08,-9.28,-2.54,0.02,-0.01,0.0
SPU2,0.89,-9.13,-2.5,0.02,-0.01,0.0
SPU2,0.89,-9.13,-2.5,-0.03,-0.03,-0.01
SPU2,0.89,-9.13,-2.5,-0.05,0.03,0.01
SPU2,0.89,-9.13,-2.5,-0.04,-0.05,0.0
SPU2,0.89,-9.13,-2.5,0.04,0.03,0.02
SPU2,0.89,-9.13,-2.5,0.04,0.1,0.02
SPU2,1.0,-9.24,-2.54,0.04,0.1,0.02
SPU2,0.58,-9.17,-2.54,0.04,0.1,0.02
SPU2,0.73,-9.13,-2.46,0.04,0.1,0.02
SPU2,0.81,-9.2,-2.54,0.04,0.1,0.02
SPU2,1.04,-9.36,-2.5,0.04,0.1,0.02
SPU2,1.2,-9.24,-2.46,0.04,0.1,0.02
SPU2,0.93,-9.09,-2.46,0.04,0.1,0.02
SPU2,1.27,-9.2,-2.66,0.04,0.1,0.02
SPU2,1.27,-9.2,-2.66,-0.04,-0.04,-0.01
SPU2,0.96,-9.24,-2.7,-0.04,-0.04,-0.01
SPU2,0.96,-9.24,-2.7,0.01,0.06,0.01
SPU2,0.96,-9.24,-2.7,-0.01,0.04,-0.0
SPU2,0.96,-9.24,-2.7,-0.0,-0.02,-0.01
SPU2,0.96,-9.24,-2.7,0.01,0.04,0.0
SPU2,0.93,-9.13,-2.66,-0.01,0.04,0.0
SPU2,0.96,-9.09,-2.58,-0.01,0.04,0.0
SPU2,0.62,-9.17,-2.5,-0.01,0.04,0.0
SPU2,1.04,-9.17,-2.46,-0.01,0.04,0.0
SPU2,0.93,-9.13,-2.58,-0.01,0.04,0.0
SPU2,1.04,-9.17,-2.5,-0.01,0.04,0.0
SPU2,0.93,-9.24,-2.58,-0.01,0.04,0.0
SPU2,0.81,-9.17,-2.62,-0.01,0.04,0.0
SPU2,0.81,-9.17,-2.62,0.01,-0.01,0.0
SPU2,0.93,-9.2,-2.5,0.01,-0.01,0.0
SPU2,0.93,-9.2,-2.5,-0.01,-0.03,-0.02
SPU2,0.93,-9.2,-2.5,-0.01,0.01,-0.0
SPU2,0.93,-9.2,-2.5,0.0,0.01,0.0
SPU2,0.96,-9.17,-2.58,0.0,0.01,-0.0
SPU2,1.04,-9.2,-2.62,0.0,0.01,-0.0
SPU2,0.89,-9.17,-2.46,0.0,0.01,-0.0
SPU2,0.93,-9.2,-2.58,0.0,0.01,-0.0
SPU2,0.77,-9.2,-2.54,0.0,0.01,-0.0
SPU2,1.04,-9.17,-2.5,0.0,0.01,-0.0
SPU2,0.89,-9.17,-2.46,0.0,-0.02,0.0
SPU2,1.16,-9.17,-2.54,0.0,-0.02,0.0
SPU2,1.16,-9.17,-2.54,0.01,0.04,0.0
SPU2,1.16,-9.17,-2.54,-0.0,-0.07,-0.01
SPU2,1.16,-9.17,-2.54,-0.0,-0.01,0.0
SPU2,1.16,-9.17,-2.54,0.01,0.0,0.01
SPU2,1.16,-9.17,-2.54,0.0,0.01,0.0
SPU2,0.96,-9.2,-2.62,0.0,0.01,0.0
SPU2,0.96,-9.2,-2.5,0.0,0.01,0.0
SPU2,0.89,-9.13,-2.58,0.0,0.01,0.0
SPU2,0.96,-9.17,-2.5,0.0,0.01,0.0
SPU2,0.89,-9.2,-2.66,0.0,0.01,0.0
SPU2,0.96,-9.2,-2.43,0.0,0.01,0.0
SPU2,0.96,-9.17,-2.66,0.0,0.01,0.0
SPU2,0.93,-9.2,-2.62,0.0,0.01,0.0
SPU2,0.93,-9.2,-2.62,-0.0,-0.02,-0.01
SPU2,1.0,-9.17,-2.54,-0.0,-0.02,-0.01
SPU2,1.0,-9.17,-2.54,-0.01,-0.03,-0.01
SPU2,1.0,-9.17,-2.54,0.0,0.0,0.0
SPU2,1.04,-9.2,-2.54,0.0,0.0,0.0
SPU2,1.04,-9.2,-2.54,0.01,-0.0,0.0
SPU2,1.04,-9.2,-2.54,-0.0,0.01,0.0
SPU2,0.93,-9.17,-2.54,-0.0,0.01,0.0
SPU2,0.93,-9.17,-2.58,-0.0,0.01,0.0
SPU2,0.93,-9.2,-2.5,0.01,0.01,0.0
SPU2,0.89,-9.17,-2.54,0.01,0.01,0.0
SPU2,1.0,-9.2,-2.7,0.01,0.01,0.0
SPU2,0.85,-9.24,-2.62,0.01,0.01,0.0
SPU2,1.69,-9.39,-3.04,0.01,0.01,0.0
SPU2,0.96,-9.28,-2.39,0.01,0.01,0.0
SPU2,0.62,-9.05,-2.2,0.01,0.01,0.0
SPU2,0.58,-9.17,-1.85,0.01,0.01,0.0
SPU2,0.58,-9.17,-1.85,-0.08,0.01,-0.07
SPU2,0.93,-9.24,-2.31,-0.08,0.01,-0.07
SPU2,0.93,-9.24,-2.31,-0.11,-0.05,-0.1
SPU2,0.93,-9.24,-2.31,0.01,-0.03,-0.02
SPU2,2.42,-9.43,-3.04,0.01,-0.03,-0.02
SPU2,2.42,-9.43,-3.04,0.17,0.05,0.13
SPU2,2.42,-9.43,-3.04,0.25,-0.03,0.14
SPU2,0.62,-9.24,-1.59,0.25,-0.03,0.14
SPU2,0.12,-9.32,-1.51,0.25,-0.03,0.14
SPU2,0.73,-9.2,-1.93,0.25,-0.03,0.14
SPU2,0.73,-9.32,-2.23,0.25,-0.03,0.14
SPU2,0.7,-9.28,-2.27,0.25,-0.03,0.14
SPU2,0.81,-9.32,-2.0,0.25,-0.03,0.14
SPU2,0.47,-9.2,-2.04,0.25,-0.03,0.14
SPU2,0.7,-9.36,-1.89,0.25,-0.03,0.14
SPU2,0.7,-9.36,-1.89,0.0,-0.02,-0.02
SPU2,1.04,-9.05,-2.27,0.0,-0.02,-0.02
SPU2,1.04,-9.05,-2.27,-0.04,0.02,-0.01
SPU2,1.04,-9.05,-2.27,-0.05,0.02,-0.02
SPU2,0.77,-9.2,-2.27,-0.05,0.02,-0.02
SPU2,0.77,-9.2,-2.27,-0.01,0.04,0.0
SPU2,0.77,-9.2,-2.27,-0.04,-0.0,-0.01
SPU2,0.73,-9.24,-2.43,-0.04,-0.0,-0.01
SPU2,0.93,-9.36,-2.27,-0.04,-0.0,-0.01
SPU2,0.96,-9.32,-2.27,-0.04,-0.0,-0.01
SPU2,0.85,-9.24,-2.39,-0.04,-0.0,-0.01
SPU2,0.73,-9.28,-2.16,-0.04,-0.0,-0.01
SPU2,0.81,-9.28,-1.93,-0.04,-0.0,-0.01
SPU2,0.62,-9.24,-1.97,-0.04,-0.0,-0.01
SPU2,0.73,-9.28,-2.12,-0.04,-0.0,-0.01
SPU2,0.73,-9.28,-2.12,-0.01,0.0,-0.01
SPU2,1.0,-9.32,-2.2,-0.01,0.0,-0.01
SPU2,1.0,-9.32,-2.2,0.02,0.02,0.0
SPU2,1.0,-9.32,-2.2,0.03,0.01,-0.0
SPU2,1.0,-9.32,-2.12,0.03,0.01,-0.0
SPU2,1.0,-9.32,-2.12,0.02,-0.0,-0.01
SPU2,0.77,-9.36,-2.04,0.03,0.01,0.0
SPU2,0.96,-9.36,-2.08,0.03,0.01,0.0
SPU2,0.85,-9.32,-2.04,0.03,0.01,0.0
SPU2,0.73,-9.28,-1.97,0.03,0.01,0.0
SPU2,0.85,-9.32,-2.08,0.03,0.01,0.0
SPU2,0.93,-9.28,-2.04,0.03,0.01,0.0
SPU2,1.16,-9.32,-2.12,0.03,0.01,0.0
SPU2,0.85,-9.36,-2.12,0.03,0.01,0.0
SPU2,0.85,-9.36,-2.12,0.0,-0.02,-0.01
SPU2,0.93,-9.28,-2.08,0.0,-0.02,-0.01
SPU2,0.93,-9.28,-2.08,-0.01,-0.02,-0.02
SPU2,0.93,-9.28,-2.08,-0.01,0.0,-0.01
SPU2,0.93,-9.28,-2.08,0.03,-0.04,0.0
SPU2,0.93,-9.28,-2.08,0.0,0.01,0.0
SPU2,0.93,-9.28,-2.08,-0.01,-0.01,-0.0
SPU2,0.73,-9.24,-2.08,-0.01,-0.01,-0.0
SPU2,0.85,-9.28,-2.04,-0.01,-0.01,-0.0
SPU2,1.0,-9.28,-2.08,-0.01,-0.01,-0.0
SPU2,0.7,-9.36,-2.08,-0.01,-0.01,-0.0
SPU2,0.89,-9.39,-2.12,-0.01,-0.01,-0.0
SPU2,0.89,-9.36,-2.08,-0.01,-0.01,-0.0
SPU2,0.96,-9.28,-2.16,-0.01,-0.01,-0.0
SPU2,0.73,-9.28,-2.04,-0.01,-0.01,-0.0
